sample_id,text,text_clean,text_plm,label,label_id,word_count,source,original_split
8990,"giảng nhanh , dễ hiểu .","giảng nhanh , dễ hiểu .","giảng nhanh , dễ hiểu .",Tích cực,2,6,UIT-VSFC,train
8991,"slide môn học hoặc các tài liệu cần rõ ràng hơn nữa , nhiều phần rất khó hiểu nhưng lại rất ít kiến thức về nó , làm sinh viên không thể hiểu được bản chất của bài đó .","slide môn học hoặc các tài liệu cần rõ ràng hơn nữa , nhiều phần rất khó hiểu nhưng lại rất ít kiến thức về nó , làm sinh viên không thể hiểu được bản chất của bài đó .","slide môn học hoặc các tài liệu cần rõ ràng hơn nữa , nhiều phần rất khó hiểu nhưng lại rất ít kiến thức về nó , làm sinh viên không thể hiểu được bản chất của bài đó .",Tiêu cực,0,40,UIT-VSFC,train
8992,giảng viên cần doubledot cho bài tập thêm về ngữ pháp .,giảng viên cần doubledot cho bài tập thêm về ngữ pháp .,giảng viên cần doubledot cho bài tập thêm về ngữ pháp .,Tiêu cực,0,12,UIT-VSFC,train
8993,giảng viên giảng bài cho ví dụ liên hệ với thực tiễn hay và nhiệt tình .,giảng viên giảng bài cho ví dụ liên hệ với thực tiễn hay và nhiệt tình .,giảng viên giảng bài cho ví dụ liên hệ với thực tiễn hay và nhiệt tình .,Tích cực,2,17,UIT-VSFC,train
8995,đôi khi bài giảng giảng viên thực hiện hơi chán không được cuốn hút .,đôi khi bài giảng giảng viên thực hiện hơi chán không được cuốn hút .,đôi khi bài giảng giảng viên thực hiện hơi chán không được cuốn hút .,Tiêu cực,0,15,UIT-VSFC,train
8996,rất hài lòng giảng viên .,rất hài lòng giảng viên .,rất hài lòng giảng viên .,Tích cực,2,6,UIT-VSFC,train
8997,"chương trình học không mang lại hiệu quả , chỉ mang tính chất đối phó , sinh viên không học hỏi và có thêm kinh nghiệm nhiều khi đi học thực hành .","chương trình học không mang lại hiệu quả , chỉ mang tính chất đối phó , sinh viên không học hỏi và có thêm kinh nghiệm nhiều khi đi học thực hành .","chương trình học không mang lại hiệu quả , chỉ mang tính chất đối phó , sinh viên không học hỏi và có thêm kinh nghiệm nhiều khi đi học thực hành .",Tiêu cực,0,33,UIT-VSFC,train
8998,cô dạy hay dế hiểu .,cô dạy hay dế hiểu .,cô dạy hay dế hiểu .,Tích cực,2,6,UIT-VSFC,train
8999,cần chia nhóm học tập .,cần chia nhóm học tập .,cần chia nhóm học tập .,Tiêu cực,0,6,UIT-VSFC,train
9000,và quá nhiều dạng bài tập nên làm chúng em hơi khó hiểu .,và quá nhiều dạng bài tập nên làm chúng em hơi khó hiểu .,và quá nhiều dạng bài tập nên làm chúng em hơi khó hiểu .,Tiêu cực,0,14,UIT-VSFC,train
9004,thầy chủ động sửa bài tập trên lớp để sinh viên nắm kiến thức rõ hơn .,thầy chủ động sửa bài tập trên lớp để sinh viên nắm kiến thức rõ hơn .,thầy chủ động sửa bài tập trên lớp để sinh viên nắm kiến thức rõ hơn .,Tích cực,2,17,UIT-VSFC,train
9005,"giảng viên hoà đồng , vui tính giúp giờ học đỡ buồn ngủ và lôi kéo sinh viên thích thú nghe giảng .","giảng viên hoà đồng , vui tính giúp giờ học đỡ buồn ngủ và lôi kéo sinh viên thích thú nghe giảng .","giảng viên hoà đồng , vui tính giúp giờ học đỡ buồn ngủ và lôi kéo sinh viên thích thú nghe giảng .",Tích cực,2,23,UIT-VSFC,train
9007,"thầy giảng dạy rất tệ , lên lớp chỉ ngồi chém gió là chính tuy nhiên luôn cho về muộn , hôm về sớm là 12h ( quy định là 11h30 nghỉ ) , hôm về muộn thì 12h , có một hôm 1h mới được về , đó là chưa kể chiều còn có học , không có thời gian để ăn cơm sửa soạn .","thầy giảng dạy rất tệ , lên lớp chỉ ngồi chém gió là chính tuy nhiên luôn cho về muộn , hôm về sớm là 12h ( quy định là 11h30 nghỉ ) , hôm về muộn thì 12h , có một hôm 1h mới được về , đó là chưa kể chiều còn có học , không có thời gian để ăn cơm sửa soạn .","thầy giảng dạy rất tệ , lên lớp chỉ ngồi chém gió là chính tuy nhiên luôn cho về muộn , hôm về sớm là 12h ( quy định là 11h30 nghỉ ) , hôm về muộn thì 12h , có một hôm 1h mới được về , đó là chưa kể chiều còn có học , không có thời gian để ăn cơm sửa soạn .",Tiêu cực,0,67,UIT-VSFC,train
9008,cách giảng viên truyền đạt và rất tận tâm với sinh viên .,cách giảng viên truyền đạt và rất tận tâm với sinh viên .,cách giảng viên truyền đạt và rất tận tâm với sinh viên .,Tích cực,2,13,UIT-VSFC,train
9009,phong cách thầy rất giống wzjwz225 .,phong cách thầy rất giống wzjwz225 .,phong cách thầy rất giống wzjwz225 .,Bình thường,1,7,UIT-VSFC,train
9010,"cô rất tận tâm , nhiệt tình , kỹ càng .","cô rất tận tâm , nhiệt tình , kỹ càng .","cô rất tận tâm , nhiệt tình , kỹ càng .",Tích cực,2,11,UIT-VSFC,train
9012,theo em cần phải có phòng thí nghiệm môn này thì mới thật sự hiệu quả .,theo em cần phải có phòng thí nghiệm môn này thì mới thật sự hiệu quả .,theo em cần phải có phòng thí nghiệm môn này thì mới thật sự hiệu quả .,Tiêu cực,0,17,UIT-VSFC,train
9013,"đầu năm đến giờ gặp thầy được một lần thôi , thầy tổ chức gặp được một lần .","đầu năm đến giờ gặp thầy được một lần thôi , thầy tổ chức gặp được một lần .","đầu năm đến giờ gặp thầy được một lần thôi , thầy tổ chức gặp được một lần .",Tiêu cực,0,19,UIT-VSFC,train
9014,"việc truyền đạt kiến thức còn lan man , dài dòng , gây khó hiểu sinh viên .","việc truyền đạt kiến thức còn lan man , dài dòng , gây khó hiểu sinh viên .","việc truyền đạt kiến thức còn lan man , dài dòng , gây khó hiểu sinh viên .",Tiêu cực,0,18,UIT-VSFC,train
9015,nhiệt tâm .,nhiệt tâm .,nhiệt tâm .,Tích cực,2,3,UIT-VSFC,train
9016,nên có nhiều dụng cụ cho sinh viên thực hành hơn với sĩ số lớp đông .,nên có nhiều dụng cụ cho sinh viên thực hành hơn với sĩ số lớp đông .,nên có nhiều dụng cụ cho sinh viên thực hành hơn với sĩ số lớp đông .,Tiêu cực,0,17,UIT-VSFC,train
9017,học sinh thiếu đi sự năng nổ .,học sinh thiếu đi sự năng nổ .,học sinh thiếu đi sự năng nổ .,Tiêu cực,0,8,UIT-VSFC,train
9018,"thầy dạy nhiệt tình , giới thiệu thêm cho sinh viên nhiều công cụ và công nghệ mới , hỗ trợ sinh viên rất tốt trong đồ án .","thầy dạy nhiệt tình , giới thiệu thêm cho sinh viên nhiều công cụ và công nghệ mới , hỗ trợ sinh viên rất tốt trong đồ án .","thầy dạy nhiệt tình , giới thiệu thêm cho sinh viên nhiều công cụ và công nghệ mới , hỗ trợ sinh viên rất tốt trong đồ án .",Tích cực,2,29,UIT-VSFC,train
9020,thầy đến lớp và không nói gì .,thầy đến lớp và không nói gì .,thầy đến lớp và không nói gì .,Tiêu cực,0,8,UIT-VSFC,train
9021,giảng viên truyền đạt kiến thức dễ hiểu .,giảng viên truyền đạt kiến thức dễ hiểu .,giảng viên truyền đạt kiến thức dễ hiểu .,Tích cực,2,9,UIT-VSFC,train
9022,cần wifi mạnh thêm cho dãy nhà cũ .,cần wifi mạnh thêm cho dãy nhà cũ .,cần wifi mạnh thêm cho dãy nhà cũ .,Tiêu cực,0,9,UIT-VSFC,train
9023,"có nhiều hoạt động mà sinh viên có cơ hội đạt được điểm cộng trên lớp , thầy thân thiện với sinh viên .","có nhiều hoạt động mà sinh viên có cơ hội đạt được điểm cộng trên lớp , thầy thân thiện với sinh viên .","có nhiều hoạt động mà sinh viên có cơ hội đạt được điểm cộng trên lớp , thầy thân thiện với sinh viên .",Tích cực,2,24,UIT-VSFC,train
9024,nói chung em không hài lòng với năng lực giảng dạy của thầy wzjwz164 .,nói chung em không hài lòng với năng lực giảng dạy của thầy wzjwz164 .,nói chung em không hài lòng với năng lực giảng dạy của thầy wzjwz164 .,Tiêu cực,0,15,UIT-VSFC,train
9025,"giảng viên nhiệt tình , hướng dẫn phương pháp giải quyết vấn đề .","giảng viên nhiệt tình , hướng dẫn phương pháp giải quyết vấn đề .","giảng viên nhiệt tình , hướng dẫn phương pháp giải quyết vấn đề .",Tích cực,2,14,UIT-VSFC,train
9027,kiến thức truyền đạt tốt .,kiến thức truyền đạt tốt .,kiến thức truyền đạt tốt .,Tích cực,2,6,UIT-VSFC,train
9029,"giảng viên bám sát hơn nội dung môn học , tránh đi lan man .","giảng viên bám sát hơn nội dung môn học , tránh đi lan man .","giảng viên bám sát hơn nội dung môn học , tránh đi lan man .",Tiêu cực,0,15,UIT-VSFC,train
9031,nên giải thích một số vấn đề khó chi tiết hơn .,nên giải thích một số vấn đề khó chi tiết hơn .,nên giải thích một số vấn đề khó chi tiết hơn .,Tiêu cực,0,12,UIT-VSFC,train
9032,"giảng dạy hiệu quả , đi dạy đúng giờ .","giảng dạy hiệu quả , đi dạy đúng giờ .","giảng dạy hiệu quả , đi dạy đúng giờ .",Tích cực,2,10,UIT-VSFC,train
9033,chưa truyền đạt cho rõ .,chưa truyền đạt cho rõ .,chưa truyền đạt cho rõ .,Tiêu cực,0,6,UIT-VSFC,train
9035,nói bình bình thì không thể nhớ được .,nói bình bình thì không thể nhớ được .,nói bình bình thì không thể nhớ được .,Tiêu cực,0,9,UIT-VSFC,train
9036,"tài liệu nên được biên soạn tốt hơn vì những slide của thầy có nhiều câu giống như dùng google dịch rồi copy qua vậy , trong slide cũng có nhiều chỗ sai sót , khi dạy thì thầy mới phát hiện sai .","tài liệu nên được biên soạn tốt hơn vì những slide của thầy có nhiều câu giống như dùng google dịch rồi copy qua vậy , trong slide cũng có nhiều chỗ sai sót , khi dạy thì thầy mới phát hiện sai .","tài liệu nên được biên soạn tốt hơn vì những slide của thầy có nhiều câu giống như dùng google dịch rồi copy qua vậy , trong slide cũng có nhiều chỗ sai sót , khi dạy thì thầy mới phát hiện sai .",Tiêu cực,0,44,UIT-VSFC,train
9037,"thầy dạy được , vui vẻ .","thầy dạy được , vui vẻ .","thầy dạy được , vui vẻ .",Tích cực,2,7,UIT-VSFC,train
9040,"máy tính của phòng thực hành không đáp ứng được nhu cầu môn học , giảng viên yêu cầu tự làm trên laptop và mang lên phòng thực hành chấm điểm , vậy phòng thực hành là phòng chấm điểm ?","máy tính của phòng thực hành không đáp ứng được nhu cầu môn học , giảng viên yêu cầu tự làm trên laptop và mang lên phòng thực hành chấm điểm , vậy phòng thực hành là phòng chấm điểm ?","máy tính của phòng thực hành không đáp ứng được nhu cầu môn học , giảng viên yêu cầu tự làm trên laptop và mang lên phòng thực hành chấm điểm , vậy phòng thực hành là phòng chấm điểm ?",Tiêu cực,0,41,UIT-VSFC,train
9041,giảng bài chuyên sâu .,giảng bài chuyên sâu .,giảng bài chuyên sâu .,Tích cực,2,5,UIT-VSFC,train
9042,cần nêu rõ mối liên hệ giữa môn này với chuyên ngành đang theo học .,cần nêu rõ mối liên hệ giữa môn này với chuyên ngành đang theo học .,cần nêu rõ mối liên hệ giữa môn này với chuyên ngành đang theo học .,Tiêu cực,0,16,UIT-VSFC,train
9043,"giảng viên truyền đạt tốt , chỉ bảo tận tình .","giảng viên truyền đạt tốt , chỉ bảo tận tình .","giảng viên truyền đạt tốt , chỉ bảo tận tình .",Tích cực,2,11,UIT-VSFC,train
9044,"thầy vui tính , dễ hiểu .","thầy vui tính , dễ hiểu .","thầy vui tính , dễ hiểu .",Tích cực,2,7,UIT-VSFC,train
9046,"đề cương khó hiểu , không có tài liệu tham khảo kể cả tài liệu nước ngoài .","đề cương khó hiểu , không có tài liệu tham khảo kể cả tài liệu nước ngoài .","đề cương khó hiểu , không có tài liệu tham khảo kể cả tài liệu nước ngoài .",Tiêu cực,0,18,UIT-VSFC,train
9047,em không học được bất kỳ kiến thức gì ở môn này .,em không học được bất kỳ kiến thức gì ở môn này .,em không học được bất kỳ kiến thức gì ở môn này .,Tiêu cực,0,13,UIT-VSFC,train
9048,các hoạt động thi đua các nhóm trên lớp với nhau .,các hoạt động thi đua các nhóm trên lớp với nhau .,các hoạt động thi đua các nhóm trên lớp với nhau .,Bình thường,1,12,UIT-VSFC,train
9053,cơ mà sao phân biệt thầy với thầy wzjwz294 vậy thầy ?,cơ mà sao phân biệt thầy với thầy wzjwz294 vậy thầy ?,cơ mà sao phân biệt thầy với thầy wzjwz294 vậy thầy ?,Tiêu cực,0,12,UIT-VSFC,train
9054,"giảng viên nhiệt tình trong quá trình giảng dạy và trả lời câu hỏi cho sinh viên , giảng viên khá vui tính .","giảng viên nhiệt tình trong quá trình giảng dạy và trả lời câu hỏi cho sinh viên , giảng viên khá vui tính .","giảng viên nhiệt tình trong quá trình giảng dạy và trả lời câu hỏi cho sinh viên , giảng viên khá vui tính .",Tích cực,2,24,UIT-VSFC,train
